reference	verse	book
Matthew 28:15	So the soldiers took the money [that (implicit-situational) those chief priests and those old leaders gave to those soldiers]. And those soldiers told-D to people _implicit the things-C [that those old leaders and those chief priests told/instruct [those soldiers to say]]. Then this false _implicit story-B [that (implicit-situational) the soldiers told] was told by many Jews _implicitActiveAgent among the Jews since that time.	Matthew
Matthew 10:26	_paragraph So you(people) (imp) do not be afraid of those people [who (implicit-situational) do not treat you(people) well]. For all the things [that are hidden by people _implicitActiveAgent] will be find-out by God _implicitActiveAgent. And all the things [that are hidden by people _implicitActiveAgent] will be shown to people _implicit by God _implicitActiveAgent.	Matthew
Acts 15:8	God caused [the Holy Spirit to live inside people [who are not Jews] just like God caused [the Holy Spirit to live inside us(Jewish believers)]. When God did that, God showed that God [who even knows all the things [that people think about],] accepts even these people [who are not Jews].	Acts
Joshua 10:38	Then Joshua and the Israelites went to Debir.  And Joshua and the Israelites attacked that city.	Joshua
Genesis 44:25	Later our(Judah's) father said to us(Judah), ["You(Judah) (imp) return to Egypt]. and you(Judah) (imp) buy more food."	Genesis
Genesis 24:45	"[Before I(servant) finished praying to Yahweh] Rebekah come-out from the city. Rebekah was carrying a jar on Rebekah's shoulder. Rebekah walked to the spring. Then Rebekah filled the jar with water. and I(servant) said to Rebekah, ["Please you(Rebekah) (imp) give water [that is in your(Rebekah's) jar] to me(servant)."]	Genesis
2 Samuel 5:23	Then David prayed to Yahweh again.  Yahweh told David, ["(imp) You(David) do not go toward the Philistines]. But (imp) you(David) go around the Philistines. (imp) You(David) take your(David's) army to some trees [that are behind the Philistines]. Then you(David) (imp) attack the Philistines in front of  those trees.	2_Samuel
Genesis 34:4	And Shechem brought Dinah to the house of Shechem.  [After Shechem returned to the house of Shechem] Shechem said to the father of Shechem named Hamor, ["Please you(Hamor) (imp) talk to the father of Dinah [so-that I(Shechem) could marry Dinah]"].	Genesis
Jonah 2:5	I(Jonah) was dying in the water. The deep water surrounded me(Jonah). And weeds were around my(Jonah’s) head.	Jonah
2 Samuel 2:1	(title) David becomes the king of Judah. [After Saul and Jonathan died] David prayed to Yahweh. David asked Yahweh, ["Should I(David) go to Judah?"] Yahweh said to David, ["You(David) (imp) go."] Then David asked Yahweh, ["Which place should I(David) go to?"] Yahweh answered, ["You(David) (imp) go to Hebron."]	2_Samuel
Daniel 2:10	The astrologers said to the king, ["No man [that lives on earth] is able [to tell you(king) about your(king's) dream]]. No king has asked [astrologers to explain a dream [that the king will not tell the astrologers about]].	Daniel
Joshua 1:8	You(Joshua) (imp) always remember the commands [that I(Yahweh) gave to you(Joshua)]. You(Joshua) (imp) think about those laws during the day and during the night. Then you(Joshua) will always obey the laws. [If you(Joshua) obey the laws] you(Joshua) will become rich.  And you(Joshua) will succeed.	Joshua
Joshua 5:15	Then the leader of Yahweh's army said to Joshua, ["(imp) You(Joshua) take-off your(Joshua's) sandals]. The place [that you(Joshua) are standing on] is holy." So Joshua took off Joshua's sandals.	Joshua
Joshua 15:44	And the tribe named Judah owned the towns named Keilah, Aczib and Mareshah. Therefore the tribe named Judah owned 9 towns [that were in that region].  And the tribe named Judah also owned the fields [that were near those towns].	Joshua
1 Samuel 2:23	So Eli said to Eli's sons, [“Why are you(sons) doing these evil things?] The people often tell me(Eli) about the bad things [that you(sons) do].	1_Samuel
Genesis 19:4	That night many men [who lived in Sodom] surrounded Lot's house.  There were old men and young men surrounding Lot's house.	Genesis
Matthew 26:46	You(followers) (imp) stand-up! We(Jesus) _incl go _suggestiveLets! You(followers) (imp) look/behold. The person [who will give me(Jesus) to my(Jesus's) enemies] is coming!"	Matthew
Genesis 26:11	So Abimelech told all the men [to not touch Rebekah].  Abimelech said to the men, ["[If a man touches Isaac or the wife of Isaac] that man will be killed by me(Abimelech)."]	Genesis
Genesis 16:7	Then the angel of Yahweh came to Hagar. Hagar was sitting beside a spring in the desert.  The spring was near the road that leads to Shur.	Genesis
1 Samuel 17:16	For 40 days Goliath came from the Philistines' camp in each morning and in each evening. And Goliath stood in front of the Israelites' army. And (implicit-info) Goliath told [the Israelites to choose one man [that will fight Goliath]].	1_Samuel
Daniel 1:8	But Daniel decided [that God did not want [Daniel to eat the king's food]]. And Daniel decided [that God did not want [Daniel to drink the king's wine]]. So Daniel asked [the chief official to allow [Daniel not to eat the king's food]]. Daniel also asked [the chief official to allow [Daniel not to drink the king's wine]].	Daniel
Genesis 32:16	Jacob sent all these animals to Esau. Jacob also sent a servant with each group of animals.  and Jacob said to these servants, ["You(servants) (imp) walk in-front-of me(Jacob).] You(servants) (imp) walk with these animals [so-that there will be 1 kilometer between the groups of animals]”.	Genesis
Genesis 21:18	You(Hagar) (imp) help [the boy to stand-up.] You(Hagar) (imp) comfort the boy. I(God) will cause [the descendants of the boy to become a great nation.]"	Genesis
Daniel 3:24	Then King Nebuchadnezzar looked into the fire. Nebuchadnezzar was very surprised. So Nebuchadnezzar stood up quickly. And Nebuchadnezzar said to Nebuchadnezzar's officials, ["Did the strong men not tie three men with ropes]? And did the strong men not throw those three men into the fire?" The officials said to the king, ["Yes]. The strong men threw three men into the fire."	Daniel
Nehemiah 5:5	We(Jews) are Jews [just like those people are Jews]. And our(Jews') children are like the children of those people. But we(Jews) must sell our(Jews') sons and our(Jews') daughters.  Our(Jews') sons and our(Jews') daughters will become slaves. Some of our(Jews') daughters already became slaves. But we(Jews) are not able [to keep our(Jews') children] [because other people own our(Jews') fields and our(Jews') gardens of grapes]."	Nehemiah
Genesis 1:7	Thus God created a place between the water.  Some water was above this place [and some water was below this place.]	Genesis
Joshua 9:24	The Gibeonites answered Joshua, ["We(Gibeonites) heard [that Yahweh commanded [Moses to give all of this land to you(Israelites)]]]. And Yahweh told you(Joshua) [to kill all of the people [who are living in this land]]. So we(Gibeonites) knew [that you(Israelites) would kill us(Gibeonites)]. Therefore we(Gibeonites) lied to you(Israelites) [so that you(Israelites) would make a treaty with us(Gibeonites)].	Joshua
Genesis 25:27	[After the 2 boys grew up] Esau skillfully hunted animals. Esau liked [to be in the fields [where Esau hunted animals]]. But Jacob was quiet.  Jacob liked [to stay near the tents of the family of Jacob].	Genesis
Esther 5:2	The king saw [queen Esther standing near the door]. [When the king saw Esther] the king was happy. So the king raised the king's gold scepter [that was in the king's hand]. Then Esther walked to the king. And Esther touched the king's gold scepter.	Esther
2 Samuel 12:25	[Because Yahweh loved Solomon] Yahweh told Nathan [who was a prophet] [that the baby's name was Jedidiah]. Jedidiah (footnote) means "God loves this child."	2_Samuel
1 Samuel 17:9	[If that man kills me(Goliath)] then we(Philistines) will become your(Israelites’) servants. But [if I(Goliath) kill that man] then you(Israelites) will become our(Philistines’) servants."	1_Samuel
1 Samuel 9:18	Then Saul came to Samuel [who was near the gate]. And Saul asked Samuel, ["Where is the house of the man [who sees]]?"	1_Samuel
Matthew 10:29	(yesrhetorical) Are 2 birds/sparrows sold by people _implicitActiveAgent for 1 coin/penny? (statement) 2 birds/sparrows are sold by people _implicitActiveAgent for 1 coin/penny. But a bird/sparrow will not fall to the ground [unless the Father allow-B [that thing to happen ]].	Matthew
1 Samuel 23:22	You(people) (imp) return to your(people's) region. And you(people) (imp) find out the places [that David goes to often]. And you(people) (imp) find out the people [that see David at those places].  I(Saul) heard [that David is very clever].	1_Samuel
Acts 15:22	The people (title) [who were Jews] [and who believe in Jesus] wrote a letter to the people [who are not Jews] [and who believe in Jesus]. Then the apostles and elders and all the people in the group of people [who believe in Jesus] decided [to send Barnabas and Paul and some other men to Antioch]. Those people chose two men [whom the people [who believe in Jesus] respected]. One man’s name was Judas.  People also called that man Barsabas.  The other man’s name was Silas.	Acts
1 Samuel 14:18	So Saul said to the priest named Ahijah, ["You(Ahijah) (imp) bring the Ark-of-the-Covenant]." (At that time the ark-of-the-covenant was in Israel.)	1_Samuel
Mark 9:29	(paragraph) And Jesus said to those followers/disciples, ["You(followers) need to pray [in-order-to cause [this kind of spirit to leave a person]] "]. (footnote) Some manuscripts _copiesInLDV of this part of the Scriptures also say, ["And you(followers) need to not eat food [so that you(followers) could pray] [in-order-to cause [this kind of spirit to leave a person]]"].	Mark
Daniel 11:22	That man will destroy many armies quickly. And then that man will kill the prince [that made the covenant].	Daniel
Joshua 19:25	The tribe named Asher owned the towns named Helkath, Hali, Beten, and Akshaph.	Joshua
2 Samuel 23:3	The God of Israel spoke. The Rock of Israel said to me(David), ["There is a person [who rules people fairly/righteously]].  And [while that person is ruling] that person fears God.	2_Samuel
Matthew 22:2	(complex) ["The kingdom-B of heaven is like a king [who prepared-B a wedding big meal for that king's son]]. (simple) ["God calls-A people [just-like a king [who prepared a wedding big meal for that king's son] invited guests]].	Matthew
Joshua 17:1	Then Joshua and the leaders of the Israelites gave land to the families [that were in the tribe named Manasseh]. Manasseh was Joseph’s first son. And Makir was Manasseh’s first son. Makir was the father of the people [who lived in Gilead]. Makir’s descendants were great soldiers. So Joshua gave the land [that was near Gilead and Bashan] to Makir's family.	Joshua
2 Samuel 2:10	Ish-Bosheth was 40 years old [when Ish-Bosheth became the king of Israel]. Ish-Bosheth ruled Israel for two years. But the people [that were living in Judah] followed David.	2_Samuel
Titus 1:9	We(Paul) taught God's message to people. And we(Paul) are able [to trust that message]. A person [that you(Titus) choose] must believe that message. And that person must obey that message.  Then that person will be able [to help [those people to follow those things] [by teaching those people good things] ]. And that person will be able [to show people [who oppose those things] [that those people  are wrong]].	Titus
